Store ID,Store Name,Address,City,County,Zip Code,Store Location,Store_Segment,CLV,Frequency
5234,Casey'S General Store #3473 / Dubuqu,"1072, CEDAR CROSS RD",Dubuque,Dubuque,52003.0,POINT (-90.70816 42.47857),Champions,47279.579999999994,28.739495798319325
5184,Casey'S General Store #3440 / Camanc,"614, S  WASHINGTON BLVD",Camanche,Clinton,52730.0,POINT (-90.25557 41.78812),Loyal Giants,69425.84,91.8232044198895
5209,Kwik Stop #848 / Dubuque,3201 CENTRAL AVE,Dubuque,Dubuque,52001.0,POINT (-90.68298 42.52767),At-Risk Accounts,15536.46,16.601123595505616
6070,Big 10 Mart #11 / Dubuque,3300 ASBURY RD,Dubuque,Dubuque,52001.0,POINT (-90.72109 42.51246),At-Risk Accounts,15897.850000000002,48.36734693877551
5847,Moti'S Food,1717 WEST 3RD STREET,Davenport,Scott,52802.0,POINT (-90.60185 41.52237),Loyal Giants,59927.56999999999,50.66115702479339
2721,Hy-Vee C-Store #3 / Dubuque,300 S LOCUST,Dubuque,Dubuque,52003.0,POINT (-90.66476 42.48835),At-Risk Accounts,19052.280000000002,52.45714285714286
5551,Casey'S General Store #2769 / Williamsburg,130 W EVANS ST,Williamsburg,Iowa,52361.0,POINT (-92.00901 41.68952),Loyal Giants,62674.740000000005,52.247191011235955
4535,Casey'S General Store #2421 / Dubuque,4003 PERU RD,Dubuque,Dubuque,52001.0,POINT (-90.67606 42.53925),Champions,70709.7,51.32231404958678
5100,Sam'S Food,648 N  MARQUETTE ST,Davenport,Scott,52802.0,POINT (-90.59087 41.52647),Champions,127279.92,92.89256198347108
5766,Casey'S General Store #2944 / Muscatine,3010 UNIVERSITY DR,Muscatine,Muscatine,52761.0,POINT (-91.01718 41.45831),Rising Stars,37644.97000000001,51.84873949579832
4412,Kum & Go #267 / Tipton,2050 IA HIGHWAY 38,Tipton,Cedar,52772.0,POINT (-91.11806 41.64969),At-Risk Accounts,38420.64,51.21546961325967
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,Johnston,Polk,50131.0,POINT (-93.69777 41.66481),Loyal Giants,653332.6,317.63231197771586
5765,Casey'S General Store #2906 / Muscatine,3509 STEAMBOAT WAY,Muscatine,Muscatine,52761.0,POINT (-91.08447 41.4484),At-Risk Accounts,38494.49,50.0
4941,Kum & Go #170 / Urbandale,6990 DOUGLAS AVE,Urbandale,Polk,50322.0,POINT (-93.7117 41.62915),Loyal Giants,67019.18000000001,108.94285714285715
5624,Casey'S General Store #1065 / Asbury,5505 ASBURY RD,Dubuque,Dubuque,52002.0,POINT (-90.75849 42.51053),Rising Stars,28434.74,26.475644699140403
5529,Big 10 Mart,2100 JFK RD,Dubuque,Dubuque,52001.0,POINT (-90.72043 42.50849),At-Risk Accounts,17259.820000000003,42.73504273504274
5270,Casey'S General Store # 2783/ Urband,4901 86TH ST,Urbandale,Polk,50322.0,POINT (-93.73646 41.64996),Loyal Giants,54331.69,53.98328690807799
2709,Hy-Vee Fast And Fresh - Dubuque,2435 NW ARTERIAL,Dubuque,Dubuque,52002.0,POINT (-90.74103 42.51758),Rising Stars,28566.52,58.23529411764706
5664,Casey'S General Store #45 / Des Moines,2890 E BROADWAY AVE,Des Moines,Polk,50317.0,POINT (-93.56141 41.644),Loyal Giants,59100.54000000001,124.97191011235955
6272,Thursty Thurston'S Liquor,512 LOMBARD STREET,Clarence,Cedar,52216.0,POINT (-91.05697 41.88874),,,
4468,Circle K #4706600 / Muscatine,802 CYPRESS ST,Muscatine,Muscatine,52761.0,POINT (-91.04113 41.43164),Rising Stars,18322.61,30.918367346938773
5240,Casey'S General Store #3463 / West B,"615, S  DOWNEY ST",West Branch,Cedar,52358.0,POINT (-91.34675 41.66155),At-Risk Accounts,30727.48,28.157894736842103
6240,Raceway 80 / Newton,4300 SOUTH 22ND AVENUE EAST,Newton,Jasper,50208.0,POINT (-93.00055 41.67966),At-Risk Accounts,9838.44,22.607142857142854
5866,Hometown Family Market,310 2ND ST,Gladbrook,Tama,50635.0,POINT (-92.71643 42.18766),At-Risk Accounts,24861.399999999998,56.21848739495798
3825,Shop N Save #2 / E 14Th,1372 E 14TH ST,Des Moines,Polk,50316.0,POINT (-93.60052 41.60488),Loyal Giants,109487.68000000001,54.034090909090914
5114,Casey'S General Store #2612 / Missou,"106, E  ERIE ST",Missouri Valley,Harrison,51555.0,POINT (-95.89457 41.55636),Loyal Giants,56158.969999999994,51.48876404494382
6030,Casey'S General Store #1564 / Marshalltown,1009 W LINCOLN WAY,Marshalltown,Marshall,50158.0,POINT (-92.92997 42.04184),Rising Stars,43763.83,36.30252100840336
5185,Kum & Go #521  /  Coralville,205 2ND ST,Coralville,Johnson,52241.0,POINT (-91.56811 41.66984),Loyal Giants,47769.649999999994,49.466292134831455
5885,Casey'S General Store #67 / Sumner,911 E 1ST ST,Sumner,Bremer,50674.0,POINT (-92.08387 42.84748),Rising Stars,19226.130000000005,24.185393258426966
5980,Casey'S General Store #2527 / Sheldon,1401 PARK STREET,Sheldon,O'Brien,51201.0,POINT (-95.83836 43.18602),Rising Stars,15417.150000000001,19.675324675324674
6255,Kwik Star #1165 / Sibley,1694 PIERCE AVENUE,Sibley,Osceola,51249.0,POINT (-95.72266 43.40478),Rising Stars,38410.92,29.91573033707865
5263,Bernie'S Booze Llc,"950, WEST VIEW DR",Rock Valley,Sioux,51247.0,POINT (-96.30888 43.19925),,,
5893,Casey'S General Store #3880 / Waterloo,1900 W RIDGEWAY AVE,Waterloo,Black Hawk,50701.0,POINT (-92.39243 42.46936),Champions,50987.439999999995,44.11764705882353
5366,Liquor Beer & Tobacco Outlet,1908 CLARK ST,Charles City,Floyd,50616.0,POINT (-92.66189 43.05913),Loyal Giants,86869.77,69.10112359550561
10046,Transit General Store / Sioux City,2324 TRANSIT AVENUE,Sioux City,Woodbury,51106.0,POINT (-96.37871 42.47639),At-Risk Accounts,3822.8700000000003,77.0
2715,Hy-Vee Food Store / Denison,1426 BROADWAY,Denison,Crawford,51442.0,POINT (-95.35301 42.01675),At-Risk Accounts,26182.150000000005,24.26865671641791
5605,Casey'S General Store #1416 / New Hampton,615 N LINN AVE,New Hampton,Chickasaw,50659.0,POINT (-92.31782 43.06538),Champions,48957.71000000001,44.5272206303725
6318,Prime Stop.Inc / Melbourne,1659 MARSHALLTOWN BOULEVARD,Melbourne,Marshall,50162.0,POINT (-93.10056 41.95355),Rising Stars,30832.090000000004,55.027624309392266
5390,Pg Mini Mart,800 HAMILTON BLVD.,Sioux City,Woodbury,51104.0,POINT (-96.41741 42.5044),At-Risk Accounts,10557.77,
5534,Casey'S General Store #3674 / Sioux City,4727 SOUTHERN HILLS DR,Sioux City,Woodbury,51106.0,POINT (-96.34561 42.44041),Loyal Giants,108214.33,74.54545454545455
10018,Kwik Star #710 / Toledo,1002 SOUTH COUNTY RD,Toledo,Tama,52342.0,POINT (-92.58167 41.98614),At-Risk Accounts,38625.64,34.373177842565596
5773,Casey'S General Store #2239 / Independence,1200 5TH AVE NE,Independence,Buchanan,50644.0,POINT (-91.88945 42.48002),Rising Stars,35488.45,61.49171270718232
4848,Kum & Go #246 / Winterset,111 E JEFFERSON ST,Winterset,Madison,50273.0,POINT (-94.01293 41.33545),At-Risk Accounts,39807.51000000001,84.60000000000001
4523,Casey'S General Store #2563 / Exira,312 W WASHINGTON ST,Exira,Audubon,50076.0,POINT (-94.87985 41.59113),At-Risk Accounts,37955.43,29.502762430939228
5344,Casey'S General Store # 2607/ Sioux City,3731 HAMILTON BLVD.,Sioux City,Woodbury,51104.0,POINT (-96.4085 42.53512),Loyal Giants,80420.44,65.92705167173253
4944,Jiffy Express / Martensdale,"290, HWY 28",Martensdale,Marshall,50160.0,POINT (-93.73745 41.37336),At-Risk Accounts,22312.98,20.33613445378151
6330,Jk African Store Llc / Des Moines,2312 UNIVERSITY AVENUE,Des Moines,Polk,50311.0,POINT (-93.64902 41.60042),,,
5079,Casey'S General Store #2489 / Deniso,1608 4TH AVE S,Denison,Crawford,51442.0,POINT (-95.34905 42.01233),At-Risk Accounts,24952.600000000002,24.711246200607903
4791,Walgreens #05470 / Sioux City,4650 MORNINGSIDE AVE,Sioux City,Woodbury,51106.0,POINT (-96.3471 42.47041),Rising Stars,20417.7,13.78125
4138,Fareway Stores #657 / Indianola,1309 W 2ND,Indianola,Warren,50125.0,POINT (-93.57927 41.35662),Loyal Giants,190705.26999999996,88.65546218487394
5289,Yesway Store # 10020/ Story City,527 PARK AVE,Story City,Story,50248.0,POINT (-93.59779 42.18671),At-Risk Accounts,21811.100000000002,18.819875776397517
5089,Mos Mini Mart,"614, E ERIE ST",Missouri Valley,Harrison,51555.0,POINT (-95.88691 41.5564),At-Risk Accounts,43749.05,50.552486187845304
5718,Casey'S General Store #1303,111 N. 3RD AVENUE,Marshalltown,Marshall,50158.0,POINT (-92.90803 42.05144),At-Risk Accounts,38245.579999999994,34.63556851311953
5007,Brother'S Market / Denver,1022 SKYLAR STREET,Denver,Bremer,50622.0,POINT (-92.33628 42.66171),At-Risk Accounts,11160.03,23.29192546583851
4248,Fareway Stores #021 / Sheldon,2603 PARK ST,Sheldon,O'Brien,51201.0,POINT (-95.82142 43.18605),Loyal Giants,85177.04,45.828729281767956
4554,Kum & Go #229 / Sioux City,1821 HAMILTON BLVD,Sioux City,Woodbury,51103.0,POINT (-96.41682 42.51026),At-Risk Accounts,35542.73,105.04201680672269
4759,Walgreens #10855 / Waterloo,1850 LOGAN AVE,Waterloo,Black Hawk,50703.0,POINT (-92.33758 42.52712),Rising Stars,26793.540000000005,17.946428571428573
5931,Thriftway / La Porte City,304 4TH ST,La Porte City,Black Hawk,50651.0,POINT (-92.19048 42.31609),At-Risk Accounts,21857.8,51.21546961325967
4728,Walgreens #05077 / Iowa City,2214 MUSCATINE AVE,Iowa City,Johnson,52240.0,POINT (-91.50289 41.64954),At-Risk Accounts,38736.1,34.03508771929825
4584,J & C Grocery / Dumont,611 MAIN ST,Dumont,Butler,50602.0,POINT (-92.97297 42.75055),At-Risk Accounts,22316.650000000005,52.247191011235955
4500,Casey'S General Store #2788 / North Liberty,595 N KANSAS AVE,North Liberty,Johnson,52317.0,POINT (-91.63695 41.7519),Loyal Giants,59660.71000000001,54.9438202247191
5627,Casey'S General Store #2275 / Sioux City,1000 RIVERSIDE BLVD,Sioux City,Woodbury,51109.0,POINT (-96.4675 42.497),Rising Stars,46715.84,38.252148997134675
5863,K-Zar Inc - Waterloo,1761 INDEPENDENCE AVENUE,Waterloo,Black Hawk,50707.0,POINT (-92.30251 42.49841),At-Risk Accounts,38089.3,50.88397790055249
5934,City Liquor / Iowa City,425 S GILBERT ST,Iowa City,Johnson,52240.0,POINT (-91.53027 41.65603),At-Risk Accounts,37319.99999999999,34.11764705882353
6284,Casey'S #3962 / Sioux City,1419 HAMILTON BOULEVARD,Sioux City,Woodbury,51103.0,POINT (-96.41669 42.5059),Loyal Giants,63599.98,62.857142857142854
5368,Casey'S General Store # 2169/ Independence,816 1ST ST. WEST,Independence,Buchanan,50644.0,POINT (-91.90363 42.46861),At-Risk Accounts,27104.16,23.27586206896552
5567,Kum & Go #3504 / Iowa City,1310 S GILBERT ST,Iowa City,Johnson,52240.0,POINT (-91.53203 41.64612),At-Risk Accounts,24994.95,76.32218844984803
3942,Twin Town Liquor,104 HIGHWAY 30 WEST,Toledo,Tama,52342.0,POINT (-92.57943 41.98595),Loyal Giants,216932.88999999998,204.45378151260505
10048,Kwik Star #1156 / Oelwein,1350 INDUSTRIAL PARK DR.,Oelwein,Fayette,50662.0,POINT (-91.90872 42.66293),At-Risk Accounts,20833.42,19.09090909090909
4396,"Trunck'S Country Foods, Inc.",606 GRUNDY AVE,Reinbeck,Grundy,50669.0,POINT (-92.60139 42.3257),At-Risk Accounts,8431.25,41.42857142857142
6074,Hill Country Convenience Store / Colesburg,317 MAIN ST,Colesburg,Delaware,52035.0,POINT (-91.20197 42.63898),At-Risk Accounts,35667.22,32.991452991452995
5619,Casey'S General Store #3041 / Elk Run Heights,5202 LAFAYETTE RD,Elk Run Heights,Black Hawk,50707.0,POINT (-92.25791 42.46905),At-Risk Accounts,39917.97,31.601123595505616
6091,Hawkeye Liquor & Tobacco / Iowa City,601 HOLLYWOOD BLVD STE 1,Iowa City,Johnson,52240.0,POINT (-91.52723 41.64376),Loyal Giants,99425.52,70.60773480662984
4770,Casey'S General Store #3080 / Hudson,"354, E ELDORA RD",Hudson,Black Hawk,50643.0,POINT (-92.44932 42.4096),At-Risk Accounts,27211.82,22.5
5775,Casey'S General Store #1378 / Jesup,1330 6TH ST,Jesup,Buchanan,50648.0,POINT (-92.06338 42.46921),Champions,57792.350000000006,47.07182320441989
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,Davenport,Scott,52806.0,POINT (-90.6093 41.56016),Champions,395656.64999999997,255.53719008264463
4233,Fareway Stores #815 / Cresco,112 S ELM ST,Cresco,Howard,52136.0,POINT (-92.11683 43.37164),Champions,82058.06999999999,89.50276243093923
5973,Casey'S General Store #1908 / Indianola,507 S JEFFERSON WAY,Indianola,Warren,50125.0,POINT (-93.55828 41.35551),Rising Stars,30937.55,33.0
6221,Hy-Vee Dollar Fresh / Orange City,1301 8TH STREET SOUTHEAST,Orange City,Sioux,51041.0,POINT (-96.04148 42.99752),Loyal Giants,171520.22999999998,104.57865168539325
5232,Casey'S General Store #27  /  Audubo,400 MARKET ST,Audubon,Audubon,50025.0,POINT (-94.93394 41.71987),Rising Stars,34489.99,63.28651685393258
5202,Casey'S General Store #2900 / Gilber,"115, 25TH  AVE",Gilbertville,Black Hawk,50634.0,POINT (-92.2187 42.42417),At-Risk Accounts,20014.22,14.485714285714286
10105,Oelwein Liquors Llc / Oelwein,1011 SOUTH FREDERICK AVENUE,Oelwein,Fayette,50662.0,POINT (-91.91357 42.66324),At-Risk Accounts,13952.89,74.32432432432432
5979,Casey'S General Store #2665 / Woodbine,602 LINCOLNWAY ST,Woodbine,Harrison,51579.0,POINT (-95.70314 41.7384),Champions,70322.34,85.11049723756906
5884,Casey'S General Store #3439 / Lime Springs,14046 45TH ST,Lime Springs,Howard,52155.0,POINT (-92.29625 43.45077),At-Risk Accounts,28135.69,47.2752808988764
4444,Kum & Go #4127 / Sloan,1864 HWY 141,Sloan,Woodbury,51055.0,POINT (-96.23464 42.22839),At-Risk Accounts,27749.519999999997,41.80758017492711
5498,6 Corners Gas & Grub,300 EAST ST,Arlington,Fayette,50606.0,POINT (-91.66603 42.7457),At-Risk Accounts,11362.33,28.750000000000004
5317,Casey'S General Store # 2653 / Toledo,113 HWY 30 WEST,Toledo,Tama,52342.0,POINT (-92.58069 41.98658),Champions,61227.41999999999,46.30252100840336
5412,Casey'S General Store # 1029/ Tama,1207 STATE STREET,Tama,Tama,52339.0,POINT (-92.57681 41.97071),Loyal Giants,49620.600000000006,50.08403361344538
5378,Casey'S General Store # 2543/ Albion,201 S MAIN ST.,Albion,Marshall,50005.0,POINT (-92.99005 42.11023),Rising Stars,32353.44,30.504201680672267
5277,Cubby'S Onawa,2715 IOWA AVE,Onawa,Monona,51040.0,POINT (-96.12493 42.02693),Rising Stars,37766.56999999999,30.859598853868196
5582,Casey'S General Store #1398 / Roland,201 E MAPLE,Roland,Story,50236.0,POINT (-93.50007 42.1664),At-Risk Accounts,35722.840000000004,34.63483146067416
4756,Walgreens #03196 / Marshalltown,5 E ANSON,Marshalltown,Marshall,50158.0,POINT (-92.91163 42.03817),Rising Stars,20377.67,13.75
4938,Pronto Market,201 S MAIN ST,Hazleton,Buchanan,50641.0,POINT (-91.90554 42.61533),Rising Stars,37887.36,42.76243093922652
6180,Brew Oil #11 / Boyden,1010 SOUTHERN ST.,Boyden,Sioux,51234.0,POINT (-96.00125 43.18624),At-Risk Accounts,23211.339999999997,26.039325842696627
4836,Kum & Go #52 / Iowa City,25 W BURLINGTON ST,Iowa City,Johnson,52240.0,POINT (-91.53724 41.6579),,,
4498,Speede Shop / Winthrop,644 220TH ST,Winthrop,Buchanan,50682.0,POINT (-91.73904 42.46842),At-Risk Accounts,30277.729999999996,42.857142857142854
6043,Casey'S General Store #3904 / Manning,351 6TH ST,Manning,Carroll,51455.0,POINT (-95.05898 41.90661),At-Risk Accounts,32056.02,24.68944099378882
4828,Casey'S General Store #3228 / Marshalltown,916 E MAIN ST,Marshalltown,Marshall,50158.0,POINT (-92.89662 42.04921),At-Risk Accounts,29413.18,43.9067055393586
5603,Casey'S General Store #2480 / Charles City,1105 BLUNT PKWY,Charles City,Floyd,50616.0,POINT (-92.67319 43.06674),At-Risk Accounts,33977.65000000001,35.2247191011236
6276,Kwik Star #1160 / Le Mars,321 5TH AVE SW,Le Mars,Plymouth,51031.0,POINT (-96.17377 42.78877),At-Risk Accounts,32912.08999999999,30.19480519480519
5519,Casey'S General Store #3648 / Akron,80 SOUTH ST,Akron,Plymouth,51001.0,POINT (-96.56297 42.82309),Loyal Giants,47111.560000000005,37.62857142857143
5872,The Snack Shack / Waterloo,4335 TEXAS ST,Waterloo,Black Hawk,50702.0,POINT (-92.30699 42.45311),At-Risk Accounts,2396.04,
5609,Casey'S General Store #2682 / Oelwein,105 1ST AVE SE,Oelwein,Fayette,50662.0,POINT (-91.91201 42.67666),Loyal Giants,57328.15999999999,55.773480662983424
2707,Hy-Vee Fast And Fresh - Urbandale,9915 DOUGLAS AVE,Urbandale,Polk,50322.0,POINT (-93.75539 41.62943),Rising Stars,24391.7,36.08450704225352
5613,Casey'S General Store #2624 / Manchester,1413 N FRANKLIN ST,Manchester,Delaware,52057.0,POINT (-91.45796 42.50264),Rising Stars,29097.31,26.80672268907563
5612,Casey'S General Store #66 / Laporte City,402 HWY 218 N,La Porte City,Black Hawk,50651.0,POINT (-92.19643 42.3191),At-Risk Accounts,30222.020000000004,27.983193277310924
5984,Casey'S General Store #3214 / Oskaloosa,413 A AVE W,Oskaloosa,Mahaska,52577.0,,Rising Stars,37900.59,42.94117647058823
5923,Casey'S General Store #2694 / Pella,2421 WASHINGTON ST,Pella,Marion,50219.0,POINT (-92.95144 41.41036),Rising Stars,43650.8,39.69101123595505
5502,Casey'S General Store #3566 / Pella,509 MAIN ST,Pella,Marion,50219.0,POINT (-92.91649 41.4035),Champions,51858.97,47.87965616045845
4689,Walgreens #11759 / Fort Madison,2639 AVENUE L,Fort Madison,Lee,52627.0,POINT (-91.34404 40.62698),Rising Stars,14839.049999999997,12.942857142857143
5992,Casey'S General Store #1894 / Spencer,800 S GRAND AVE,Spencer,Clay,51301.0,POINT (-95.14392 43.13002),At-Risk Accounts,10231.93,
4387,Kum & Go #117 / Spirit Lake,300 18TH ST,Spirit Lake,Dickinson,51360.0,POINT (-95.09457 43.423),Rising Stars,38601.14,43.183098591549296
5750,Casey'S General Store #2920 / Ankeny,1010 SE NATIONAL DR,Ankeny,Polk,50021.0,POINT (-93.58201 41.70518),At-Risk Accounts,40454.15999999999,48.455056179775276
5021,Kum & Go #608 / Okoboji,1001 SANBORN AVE,Okoboji,Dickinson,51355.0,POINT (-95.12935 43.38217),Rising Stars,21809.74,28.8
2700,Hy-Vee Dollar Fresh - Emmetsburg,3402 MAIN STREET,Emmetsburg,Palo Alto,50536.0,POINT (-94.69414 43.11194),Loyal Giants,140715.1,99.49579831932773
6026,Mod / Keokuk,3345 MAIN ST,Keokuk,Lee,52632.0,POINT (-91.40628 40.41783),Champions,62620.33000000001,61.9327731092437
5761,Casey'S General Store #1315 / Arnolds Park,357 HWY 71 S,Arnolds Park,Dickinson,51331.0,POINT (-95.13854 43.36305),At-Risk Accounts,25038.66,26.35258358662614
4726,Walgreens #07454 / Ankeny,901 N ANKENY BLVD,Ankeny,Polk,50021.0,POINT (-93.60025 41.73904),Rising Stars,38208.76,26.990881458966566
10049,Jeffs Foods Remsen / Remsen,306 S WASHINGTON ST,Remsen,Plymouth,51050.0,POINT (-95.97335 42.81334),Rising Stars,25581.85,32.85714285714286
10059,Valentina Mexican Grocery Store / Eagle Grove,223 WEST BROADWAY STREET,Eagle Grove,Wright,50533.0,POINT (-93.90426 42.66409),,,
5978,Casey'S General Store #2460 / Algona,1414 N MAIN ST,Algona,Kossuth,50511.0,POINT (-94.21777 43.08171),At-Risk Accounts,24657.7,20.53571428571429
4899,Graettinger Market,"124, W ROBINS ST",Graettinger,Palo Alto,51342.0,POINT (-94.75173 43.23778),Loyal Giants,52243.11000000001,86.29213483146067
5792,Casey'S General Store #2672 / Sanborn,510 W 7TH ST,Sanborn,O'Brien,51248.0,POINT (-95.66152 43.18598),At-Risk Accounts,19888.11,25.519480519480517
4499,Casey'S General Store #1316 / Milford,510 OKOBOJI AVE,Milford,Dickinson,51351.0,POINT (-95.14998 43.32009),Champions,49095.01,51.63380281690141
5069,Casey'S General Store #1705 / Lake M,101 N LAKE ST,Lake Mills,Winnebago,50450.0,POINT (-93.53249 43.41961),Champions,58191.909999999996,62.857142857142854
4405,Kum & Go #92 / Ankeny,1025 E 1ST ST,Ankeny,Polk,50021.0,POINT (-93.5816 41.73107),At-Risk Accounts,26720.05,62.69662921348314
6168,Brew Oil #32 / Spencer,15 GRAND AVE,Spencer,Clay,51301.0,POINT (-95.14447 43.13847),Champions,63582.54000000001,95.2247191011236
5796,Casey'S General Store #1541 / West Bend,316 2ND AVE NE,West Bend,Palo Alto,50597.0,POINT (-94.44299 42.96567),At-Risk Accounts,24520.06,18.051575931232094
4854,Casey'S General Store #3029 / Armstrong,"307, S 4TH AVE",Armstrong,Emmet,50514.0,POINT (-94.48294 43.39274),Loyal Giants,50867.030000000006,44.03361344537815
6103,Brew Oil #50 / Hartley,361 3RD ST NW,Hartley,O'Brien,51346.0,POINT (-95.48152 43.18486),Champions,48991.26,73.85915492957746
5302,Yesway Store # 10034/ Belmond,112 RIVER AVE S,Belmond,Wright,50421.0,POINT (-93.61679 42.8452),Rising Stars,33576.39,33.31395348837209
6292,Jet Stop Denmark / Denmark,603 ACADEMY AVE.,Denmark,Lee,52624.0,POINT (-91.33593 40.74173),At-Risk Accounts,14554.86,11.19533527696793
6098,Brew Oil #40 / Spencer,1001 S GRAND AVE,Spencer,Clay,51301.0,POINT (-95.14374 43.12753),Champions,51633.34,70.61797752808988
5677,Yesway Store #1198 / Swea City,101 4TH AVE W,Swea City,Kossuth,50590.0,POINT (-94.30773 43.38496),At-Risk Accounts,13739.039999999999,13.445121951219512
6296,Jet Stop / Fairfield,120 EAST BURLINGTON AVENUE,Fairfield,Jefferson,52556.0,POINT (-91.96149 41.00664),At-Risk Accounts,22633.279999999995,20.70175438596491
4777,Casey'S General Store #3730 / Paullina,222 NORTH CLARK STREET,Paullina,O'Brien,51046.0,POINT (-95.68472 42.98246),Rising Stars,35185.44,28.602484472049692
5826,Casey'S General Store #2595 / Keokuk,326 MAIN ST,Keokuk,Lee,52632.0,POINT (-91.38226 40.39475),Loyal Giants,62047.50000000001,84.53781512605042
6259,Hy-Vee #3 Gas / Iowa City,1103 NORTH DODGE STREET,Iowa City,Johnson,52245.0,POINT (-91.52049 41.67556),At-Risk Accounts,5535.68,4.821428571428572
5977,Casey'S General Store #2305 / Belmond,303 RIVER AVE S,Belmond,Wright,50421.0,POINT (-93.6168 42.84379),Rising Stars,24060.9,26.337209302325583
5098,Best Food Mart 3  Llc,1621 UNIVERSITY AVE,Des Moines,Polk,50311.0,POINT (-93.63986 41.60042),Loyal Giants,174426.71999999997,125.0284090909091
5568,Casey'S General Store #2478 / New Sharon,205 S MAIN ST,New Sharon,Mahaska,50207.0,POINT (-92.65148 41.46826),At-Risk Accounts,31833.23,34.542857142857144
10093,Casey'S #6117 / Council Bluffs,1759 MADISON AVENUE,Council Bluffs,Pottawattamie,51503.0,POINT (-95.82467 41.24298),Loyal Giants,109853.96,97.66853932584269
10095,Casey'S #6122 / Council Bluffs,3434 NEBRASKA AVENUE,Council Bluffs,Pottawattamie,51501.0,POINT (-95.9008 41.24495),Loyal Giants,115052.46999999999,103.2069970845481
5316,Brother'S Market/ Sigourney,118 SOUTH MAIN STREET,Sigourney,Keokuk,52591.0,POINT (-92.20518 41.33304),Loyal Giants,92180.92,112.85714285714285
10090,West Second Bp / Ottumwa,1049 WEST 2ND STREET,Ottumwa,Wapello,52501.0,POINT (-92.42511 41.0282),Rising Stars,30779.66,30.273556231003038
6027,Eddyville Travel Plaza Bp,500 S MERINO AVE,Eddyville,Wapello,52553.0,POINT (-92.6287 41.15442),Loyal Giants,62943.46,50.7563025210084
6152,Hawkeye Smoke Shop / Fairfield,53 N COURT ST,Fairfield,Jefferson,52556.0,POINT (-91.96249 41.00727),Loyal Giants,67810.23999999999,70.36516853932584
10117,Oasis Wine And Spirits - Winterset,53 EAST GREEN STREET,Winterset,Madison,50273.0,POINT (-94.01312 41.33639),Loyal Giants,183705.0,178.7465181058496
6294,Batavia Bp / Batavia,100 1ST STREET,Batavia,Jefferson,52533.0,POINT (-92.16455 41.00097),At-Risk Accounts,28321.499999999996,22.436974789915965
5628,Super Convenience Store,2547 2ND AVENUE,Council Bluffs,Pottawattamie,51501.0,POINT (-95.88414 41.2598),Loyal Giants,89521.48,60.262390670553934
4279,Keota Eagle Foods,217 E BROADWAY,Keota,Keokuk,52248.0,POINT (-91.95272 41.36387),At-Risk Accounts,19299.89,36.17142857142857
5985,Casey'S General Store #2350 / Oskaloosa,1902 S MARKET ST,Oskaloosa,Mahaska,52577.0,POINT (-92.64498 41.27802),Rising Stars,28722.23,34.714285714285715
5833,Casey'S General Store #1546 / Fremont,203 E MAIN ST,Fremont,Mahaska,52561.0,POINT (-92.43533 41.21258),Rising Stars,23725.700000000004,19.915966386554622
5398,Casey'S General Store # 2272/Colfax,1203 N WALNUT,Colfax,Jasper,50054.0,POINT (-93.24716 41.68714),At-Risk Accounts,34213.6,35.072886297376094
4522,Casey'S General Store #2523 / Monroe,201 RALPH ST,Monroe,Jasper,50170.0,POINT (-93.09978 41.5089),Loyal Giants,62685.00000000001,132.2689075630252
4627,Casey'S General Store #1388 / Sully,807 1ST ST,Sully,Jasper,50251.0,POINT (-92.84431 41.58109),Rising Stars,30226.75,30.52478134110787
5058,Kum & Go #542 / Urbandale,11989 HICKMAN RD,Urbandale,Polk,50323.0,POINT (-93.78291 41.61555),At-Risk Accounts,32010.030000000002,37.43732590529248
4496,B P On 1St,"2824, 1ST AVE NE",Cedar Rapids,Linn,52402.0,POINT (-91.63482 42.00586),Rising Stars,32117.039999999997,66.0
5879,Hometown Foods - Conrad,119 N MAIN ST,Conrad,Guthrie,50621.0,POINT (-92.87457 42.22521),At-Risk Accounts,3657.2599999999993,
5484,Casey'S General Store #3610 / Cedar Falls,1225 FOUNTAINS WAY,Cedar Falls,Black Hawk,50613.0,POINT (-92.46036 42.49796),Loyal Giants,60983.869999999995,64.2
6007,Casey'S General Store #1910 / Johnston,6110 MERLE HAY RD,Johnston,Polk,50131.0,POINT (-93.6977 41.67158),At-Risk Accounts,29095.19,46.13981762917933
4608,Casey'S General Store #3050 / Council Bluffs,"510, 23RD AVE",Council Bluffs,Pottawattamie,51503.0,POINT (-95.85214 41.2652),Champions,102136.66999999998,67.66853932584269
4660,Hill Brothers Jiffy Mart / Cedar Rapids,1904 MT VERNON ROAD SE,Cedar Rapids,Linn,52403.0,POINT (-91.6425 41.97718),Loyal Giants,51792.56,29.41176470588235
4795,Walgreens #00359 / Des Moines,2545 E EUCLID AVE,Des Moines,Polk,50317.0,POINT (-93.56868 41.62714),Champions,49922.71,36.80124223602485
4853,Kum & Go #62 / Johnston,6130 NW 86TH ST,Johnston,Polk,50131.0,POINT (-93.73647 41.67181),Loyal Giants,48010.62999999999,67.19298245614034
